id,source_path,repo_path,filename,mime_type,size_bytes,drive_id,repo_status,git_blob_sha,sha256,dimensions,classification_status
urbanek-noviny-1938-ceske-slovo-016,Noviny 1938 České slovo/P1020289.JPG,sources/osobni-archiv-jaromira-urbanka/Noviny 1938 České slovo/P1020289.JPG,P1020289.JPG,image/jpeg,2349303,1LWwCu44nUv0EmNNK1TnsvISEqlYgAcBG,repo_verified,1c7d83ea97206fa764ae46363e5f01061186a91c,4f6fceeb3a72fa69894d454d8579794541450c790d78fbafab8ab5dc5c43b3f4,3072x2304,completed_first_visual_pass
urbanek-noviny-1938-ceske-slovo-017,Noviny 1938 České slovo/P1020290.JPG,sources/osobni-archiv-jaromira-urbanka/Noviny 1938 České slovo/P1020290.JPG,P1020290.JPG,image/jpeg,2243984,11gwyhma7xNWtw4zje92SHNKZnsWo3R58,repo_verified,adb0c61b18f9ad994c9f2bcf4d21b744ae6ee38c,1e167e9cb5466b99cfe683ce94e18f38207354a730ef7bf0677ee6b8cbcac861,3072x2304,completed_first_visual_pass
urbanek-noviny-1938-ceske-slovo-018,Noviny 1938 České slovo/P1020291.JPG,sources/osobni-archiv-jaromira-urbanka/Noviny 1938 České slovo/P1020291.JPG,P1020291.JPG,image/jpeg,3412082,1-UaWSE2stYBC1ssanikqNHfxAeHBLhre,repo_verified,14cf265b490d17e0be3e022e8f4a0574281b4b61,cccd2c290484a0a50ddde6c7b0a2f80abe3c59822e000457ff5525f1b47ce99e,3072x2304,completed_first_visual_pass
urbanek-noviny-1938-ceske-slovo-019,Noviny 1938 České slovo/P1020292.JPG,sources/osobni-archiv-jaromira-urbanka/Noviny 1938 České slovo/P1020292.JPG,P1020292.JPG,image/jpeg,3285534,131j-TMarwO3Vj7HhSr8d59oE0PDdikLS,repo_verified,190d2a711b6a64c82f2e7b9bf90fba4039a68706,3f99dede8154d1b8b17fd2dc250591612ab03189f4d23fb4ad18c9679087064e,3072x2304,completed_first_visual_pass
urbanek-noviny-1938-ceske-slovo-020,Noviny 1938 České slovo/P1020293.JPG,sources/osobni-archiv-jaromira-urbanka/Noviny 1938 České slovo/P1020293.JPG,P1020293.JPG,image/jpeg,3559267,1t9K5bLaF4kykXEhsE8vKPi8IFeQDqJLL,repo_verified,c2a955156909e7b99214a4939adbd6bd64e6d5ba,2efb8107ea2385e6a0d4011ae7f9d00f1f97a3a2d507a2c39fc0e22ac5c54084,3072x2304,completed_first_visual_pass
