id,source_path,repo_path,filename,mime_type,size_bytes,drive_id,repo_status,git_blob_sha,sha256,dimensions,classification_status
urbanek-newspaper-articles-1903-1925-001,"novinové články 1903 - 1925/img970.jpg","sources/osobni-archiv-jaromira-urbanka/novinové články 1903 - 1925/img970.jpg",img970.jpg,image/jpeg,2588784,1caQnHuYWDogmBXiGBIDBrQgwJC357dwE,repo_verified,e07b4dbf5cda0904de254975de6aa5cc97488520,e644e95562a7681d4a4b0cb4b16b719ad0e141aaf52b6fdecd83293bdf95b762,3011x2430,completed_first_visual_pass
urbanek-newspaper-articles-1903-1925-002,"novinové články 1903 - 1925/img971.jpg","sources/osobni-archiv-jaromira-urbanka/novinové články 1903 - 1925/img971.jpg",img971.jpg,image/jpeg,2316716,1b-9hgKe-8G5P9uERUSpdmKa_eRTsfuL1,repo_verified,f62465321711a9ba8a780e90e8b2fa403bc4b880,8b31a5b970d17b3b7b5a34c085e64d7147aea2094b46a2339f41787c36d8fd7c,2842x2008,completed_first_visual_pass
urbanek-newspaper-articles-1903-1925-003,"novinové články 1903 - 1925/img972.jpg","sources/osobni-archiv-jaromira-urbanka/novinové články 1903 - 1925/img972.jpg",img972.jpg,image/jpeg,837447,1qWbJTIbXN-h9KM0Cqt18SUhFaKIIEljV,repo_verified,8005c035f3967f8a8eea4ed0ece08b922c5107aa,62ee63f7bdb61bea01e36290d39422ba34e1ad8735f42491cf6ee7f09eab7568,2870x823,completed_first_visual_pass
urbanek-newspaper-articles-1903-1925-004,"novinové články 1903 - 1925/img975.jpg","sources/osobni-archiv-jaromira-urbanka/novinové články 1903 - 1925/img975.jpg",img975.jpg,image/jpeg,1596532,1Pa7AnCkUQjsLf5-58NzF0wmsZrWSr6Yx,repo_verified,f3f58302245e00c8124e753206ca159817b2dbe8,66905444fd714e9fba587b6baa7f02ecf1221ee0d5da1fb8e0abae8eb5ae02fa,1391x3467,completed_first_visual_pass
urbanek-newspaper-articles-1903-1925-005,"novinové články 1903 - 1925/img976.jpg","sources/osobni-archiv-jaromira-urbanka/novinové články 1903 - 1925/img976.jpg",img976.jpg,image/jpeg,866315,11EVWcocZcgbS9NKl0fB4wdc-Dia3gErg,repo_verified,f1f6c3515975c41d62703e4a13d6ad6009296769,86464730c51ea81047e5272d39e4d0687dc548bd9553874117d221e9143eea58,2787x738,completed_first_visual_pass
