id,source_path,repo_path,filename,mime_type,size_bytes,drive_id,repo_status,git_blob_sha,sha256,dimensions,classification_status
urbanek-popopo-006,popopo/P1010328.JPG,sources/osobni-archiv-jaromira-urbanka/popopo/P1010328.JPG,P1010328.JPG,image/jpeg,2365632,1h_JCF8Y3QYshQS2js0-q0wQbkmxH9d_H,repo_verified,5951dbb40bb716ef6b781752e9b03f4df296ff94,a8280bdb6950398ef2f8c85a328a5d77a178dbc1764c5da0d621357fd3071c04,3072x2304,completed_first_visual_pass
urbanek-popopo-007,popopo/P1010330.JPG,sources/osobni-archiv-jaromira-urbanka/popopo/P1010330.JPG,P1010330.JPG,image/jpeg,2536746,1uVdID4KYDVknUZ2H2iaVlWXfwF4cq_01,repo_verified,044b96a3af6e8dc4b960253c6d555560e0e71e79,a499a248494871eb94f5848f869496332a8c30e5eeed69b709afbc016a5610a4,3072x2304,completed_first_visual_pass
urbanek-popopo-008,popopo/P1010411.JPG,sources/osobni-archiv-jaromira-urbanka/popopo/P1010411.JPG,P1010411.JPG,image/jpeg,3368896,1DxkL_QWhbyV2D8yStNYfWPdI0nzSRvHe,repo_verified,cead797060d69d9260cd4ccabc90e9449a0ccc08,d29cf0f5c408a68b15c78acc2979446ed1de16f5b422d56165e9c8df76465e35,3072x2304,completed_first_visual_pass
urbanek-popopo-009,popopo/P1010738.JPG,sources/osobni-archiv-jaromira-urbanka/popopo/P1010738.JPG,P1010738.JPG,image/jpeg,3441690,1NuGmgOtckwq3sj8L4ZRhGLrtC1XWyyy-,repo_verified,87d7378b03b3644f91f5731ac6edb067ca643a69,26f5622849589826193e52d2773b7fee7317a8f20ec471093d0c4484a3f41619,3072x2304,completed_first_visual_pass
urbanek-popopo-010,popopo/P1010740.JPG,sources/osobni-archiv-jaromira-urbanka/popopo/P1010740.JPG,P1010740.JPG,image/jpeg,1546573,1_cJ1rWpa2f_Z8qNZ8WxsrPzeYh2BB7wa,repo_verified,54d891de08fc407de44569abd8db294d04ac3af3,967c99897d1a04ef6e3f7fb1a8f720466de17df01f2aec46b4cb3b7fa5787d13,2304x3072,completed_first_visual_pass
