id,source_subfolder,archival_filename,source_path,repo_path,repo_status,git_blob_sha,file_size_bytes,digital_format,rights,attribution,drive_id
urbanek-ccs-121,5 Kaple CČS na Ostravici,10.jpg,5 Kaple CČS na Ostravici/10.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/10.jpg,repo_verified,8f8c30ce462e01f79dfe62fe15ebbe00486ae492,467425,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1h6YPGRoglaREzfudx989foPHnUsAE7y2
urbanek-ccs-122,5 Kaple CČS na Ostravici,11 Celkový pohled na účastníky slavnosti asi v r. 1945 nebo .jpg,5 Kaple CČS na Ostravici/11 Celkový pohled na účastníky slavnosti asi v r. 1945 nebo .jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/11 Celkový pohled na účastníky slavnosti asi v r. 1945 nebo .jpg,repo_verified,7b37195ec87238caadba10692b88ce23eddc80b0,487556,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1Gw70tC1Sf6EeOZOdpsPMyUPXpXlJ8pNC
urbanek-ccs-123,5 Kaple CČS na Ostravici,12  Průvod účastníků.jpg,5 Kaple CČS na Ostravici/12  Průvod účastníků.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/12  Průvod účastníků.jpg,repo_verified,c07d6b795953e064626b25e4588850a86c6974fc,212804,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1XbYvm_Q5Mggo8iHbwIOALG7vdZBxkjVU
urbanek-ccs-124,5 Kaple CČS na Ostravici,13  Krojovaní, prapory sborů a děti v průvodu.jpg,5 Kaple CČS na Ostravici/13  Krojovaní, prapory sborů a děti v průvodu.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/13  Krojovaní, prapory sborů a děti v průvodu.jpg,repo_verified,031c11deadb579a5eb31a0cf80770f44f29de4e5,314672,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1OtX95NSbINT5E3ZlUIQMnZTKRqEhpg1O
urbanek-ccs-125,5 Kaple CČS na Ostravici,14  Účast duchovních.jpg,5 Kaple CČS na Ostravici/14  Účast duchovních.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/14  Účast duchovních.jpg,repo_verified,914deaaedb896c9b19ddd4e5e0669e26f600f67c,344441,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1pzzyUfRj1Q_PM6lpNZvlNdYhKhi8riKM
