id,source_path,repo_path,filename,mime_type,size_bytes,repo_status,git_blob_sha,sha256,drive_id,classification
urbanek-root-loose-001,19.jpg,sources/osobni-archiv-jaromira-urbanka/19.jpg,19.jpg,image/jpeg,391828,repo_verified,1175b9067dad410adcf28056d4d1d4e640844ef4,b3b75d8824ba8c4bfd33f680cb458aac81da231e44786fc9dc767181b928f1e5,1sssiptjXg57wQOBNIwvFNTSwBq1Es3gu,historical_scene_reproduction_labeled_railway_station
urbanek-root-loose-002,20Hlavička 27.10.1938.jpg,sources/osobni-archiv-jaromira-urbanka/20Hlavička 27.10.1938.jpg,20Hlavička 27.10.1938.jpg,image/jpeg,3674940,repo_verified,4c8dee7b605f1ccf87332ee29d4f262eaa489166,87fe6fe1b5a51edbb340aa0b536c487e8d64efae15b70c5a7621d097ba7e15f6,1op_ACVAWkNBIMd6CynQTu7rAFtrm6dLS,photographed_newspaper_header_and_front_page_section
urbanek-root-loose-003,21zpráva 28.10.1938.jpg,sources/osobni-archiv-jaromira-urbanka/21zpráva 28.10.1938.jpg,21zpráva 28.10.1938.jpg,image/jpeg,4614852,repo_verified,624c053fde3cf7130e66e917b16ba1eb048a3862,8224f8c27b4185338da7fb96e84eeb0aac1bac1bb2ec0c461229f259965e12be,11X3yPyEOXCZyGRYIbDHCyf9KOoRxf0ZR,photographed_newspaper_page
urbanek-root-loose-004,9 X 1938 przed zajęciem Rychvaldu.png,sources/osobni-archiv-jaromira-urbanka/9 X 1938 przed zajęciem Rychvaldu.png,9 X 1938 przed zajęciem Rychvaldu.png,image/png,40007,repo_verified,f173d2e75688a4caf5c79a9534b37c3927b1f6f2,f31481fa1665fc4a1e727f1b535a6149d109aff39b51cfce83db33d1d962c9c7,13Z8g0XU4r2t_iAvXQEbGCs7E-yS6pfWQ,historical_uniformed_group_at_rychvald_sign
urbanek-root-loose-005,IMG_0117 seznam bojůvkařů.jpg,sources/osobni-archiv-jaromira-urbanka/IMG_0117 seznam bojůvkařů.jpg,IMG_0117 seznam bojůvkařů.jpg,image/jpeg,118473,repo_verified,c25f3676e838e8d5c728bf4b81e985385b8d6d50,28a3c4758ed369cbce1f67f8605328ebaeb9817c85a5702bdf69ed2002820643,101_K92xzzCFRePI-i6NbLrfyUY3sLdZH,photographed_secret_snb_list
