id,source_subfolder,archival_filename,source_path,repo_path,repo_status,git_blob_sha,file_size_bytes,digital_format,rights,attribution,drive_id
urbanek-ccs-131,5 Kaple CČS na Ostravici,20.jpg,5 Kaple CČS na Ostravici/20.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/20.jpg,repo_verified,15e205a8fd381280a1c570c4febd5be3512c6128,200150,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,
urbanek-ccs-132,5 Kaple CČS na Ostravici,21.jpg,5 Kaple CČS na Ostravici/21.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/21.jpg,repo_verified,c86b0726240dca50798c8a821a42c18cb5cc28c6,183991,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,
urbanek-ccs-133,5 Kaple CČS na Ostravici,22.jpg,5 Kaple CČS na Ostravici/22.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/22.jpg,repo_verified,0d9a7abec844aed70d133bb0a8a8f5c3f798e535,389735,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,
urbanek-ccs-134,5 Kaple CČS na Ostravici,23.jpg,5 Kaple CČS na Ostravici/23.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/23.jpg,repo_verified,27a4ed35d54353c7ed462c6683190e0876042d39,221482,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,
urbanek-ccs-135,5 Kaple CČS na Ostravici,24.jpg,5 Kaple CČS na Ostravici/24.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/24.jpg,repo_verified,bb4079a09e5dd1a5395caac9adf901c6fddb7411,198818,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,
