id,source_subfolder,archival_filename,source_path,repo_path,repo_status,git_blob_sha,file_size_bytes,digital_format,rights,attribution,drive_id
urbanek-ccs-106,5 Kaple CČS na Ostravici,5.jpg,5 Kaple CČS na Ostravici/5.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/5.jpg,repo_verified,c1e616fbc10b22589d8a74361b312a8651c987ab,594971,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1_Yf7ESLIvYDLWkUivtWgYwS339TMBiCu
urbanek-ccs-107,5 Kaple CČS na Ostravici,5a chatka na Ostravici.jpg,5 Kaple CČS na Ostravici/5a chatka na Ostravici.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/5a chatka na Ostravici.jpg,repo_verified,242ffc49cc3caac715df7b3d806800edd7d26f47,42217,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1XbihthXaGkMnPfLXmIvlbOeohlGkTVM9
urbanek-ccs-108,5 Kaple CČS na Ostravici,5 b Winklerova zvonička.jpg,5 Kaple CČS na Ostravici/5 b Winklerova zvonička.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/5 b Winklerova zvonička.jpg,repo_verified,71e3cd5926113839c6fca4db9f839cca8ce37fed,94939,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1Aqj8fRmQWitPBAJhykBhTSgbgx52CGpM
urbanek-ccs-109,5 Kaple CČS na Ostravici,5 c.jpg,5 Kaple CČS na Ostravici/5 c.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/5 c.jpg,repo_verified,2d4a1655b10d637549ea57a23b6790e39a8945f0,154146,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1fDrBx37L-vlPK6iRiDGUMMGPncSEAQtu
urbanek-ccs-110,5 Kaple CČS na Ostravici,5 d.jpg,5 Kaple CČS na Ostravici/5 d.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/5 Kaple CČS na Ostravici/5 d.jpg,repo_verified,e8e190d7f9cae887f461a462945e2be350d5f4d5,64843,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,14zQsmi-qYts2M1-PclTNtB6KZ2ysRgjJ
