id,source_subfolder,archival_filename,source_path,repo_path,repo_status,git_blob_sha,file_size_bytes,digital_format,rights,attribution,drive_id
urbanek-ccs-156,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956,1   Ferdinand Stibor ještě v r. 1956.jpg,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/1   Ferdinand Stibor ještě v r. 1956.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/1   Ferdinand Stibor ještě v r. 1956.jpg,repo_verified,062d9ad219a4a2f28d4b93b139adc7a4ec3096f5,263617,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1e7z6M0supy2hQnkcwUPyBEoI7AG-QYVn
urbanek-ccs-157,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956,2  V radvanickém Husově sboru.jpg,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/2  V radvanickém Husově sboru.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/2  V radvanickém Husově sboru.jpg,repo_verified,271b87cd03b9b2b4afc4c586214edcc79707d908,211195,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1mUi7SiA5Gulh3U9ZmCPu9Yr4ZeVnJJT5
urbanek-ccs-158,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956,3  U rakve se střídala čestná stráž.jpg,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/3  U rakve se střídala čestná stráž.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/3  U rakve se střídala čestná stráž.jpg,repo_verified,c6c281308120d3be7b096fdfcdf566fbd8e73cb1,277409,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1eVcH57pAc3qntRKtW2KHUGWpOfYO0ovy
urbanek-ccs-159,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956,4.jpg,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/4.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/4.jpg,repo_verified,5e63b908ecae67e5a28208e9e8df7816379a107d,184070,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1tRrAmbLw6wXvwzrdxQ4wTx-dFmN9apRN
urbanek-ccs-160,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956,5.jpg,7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/5.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/7 Pohřeb biskupa br. Ferdinanda Stibora v říjnu 1956/5.jpg,repo_verified,b2afdfbf002e209ed32021dd8cdc99d343fccef3,178255,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1Wc7r5foYoxau_njExJy66ieHQ_am3u5J
