id,source_subfolder,archival_filename,source_path,repo_path,repo_status,git_blob_sha,file_size_bytes,digital_format,rights,attribution,drive_id
urbanek-ccs-191,10 Kalendář 2015,6.jpg,10 Kalendář 2015/6.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/10 Kalendář 2015/6.jpg,repo_verified,8da137a7405c6d1511da083de89b02cf3ad28b9c,11004518,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1Owqpy98n6NkuFU3j-NjVW_rnj73ZM1Pa
urbanek-ccs-192,10 Kalendář 2015,7.jpg,10 Kalendář 2015/7.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/10 Kalendář 2015/7.jpg,repo_verified,cd8e1f1d1a438dba969de31f42b01687c7fc1f02,11784074,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1tAhzyxJr3TWMXejfypcm0MKdnwIYdMSY
urbanek-ccs-193,10 Kalendář 2015,8.jpg,10 Kalendář 2015/8.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/10 Kalendář 2015/8.jpg,repo_verified,86cb25ef15a69f83d428acd2c283cd7e73210d1e,13734322,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1BXZ4fXvFPPlhRiTZY_ivqsbAZ9pswfQ4
urbanek-ccs-194,10 Kalendář 2015,9.jpg,10 Kalendář 2015/9.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/10 Kalendář 2015/9.jpg,repo_verified,85b72388613eb13cde373f3dc1451cdefd7c8315,12682867,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1gkajiL9AcGuIDOKOMrwMTqyVZpjBa6tV
urbanek-ccs-195,10 Kalendář 2015,10.jpg,10 Kalendář 2015/10.jpg,sources/osobni-archiv-jaromira-urbanka/4 Historie  Církve Československé  v Rychvaldě ve fotografiích/10 Kalendář 2015/10.jpg,repo_verified,f3efdf28856e5c751861f0f61afbc98ac852e154,11549089,JPEG,unknown,Z osobního archivu p. Jaromíra Urbánka.,1kORmN44r-EkKQQIDtaEPZBrCLSRYZ69Z
